Date,Close
12/27/2017 16:00:00,34.42
12/28/2017 16:00:00,34.45
12/29/2017 16:00:00,34.31
1/02/2018 16:00,34.52
1/03/2018 16:00,34.78
1/04/2018 16:00,34.85
1/05/2018 16:00,34.92
1/08/2018 16:00,34.53
1/09/2018 16:00,34.49
1/10/2018 16:00,34.55
1/11/2018 16:00,34.63
1/12/2018 16:00,34.62
1/16/2018 16:00:00,34.67
1/17/2018 16:00:00,35.22
1/18/2018 16:00:00,35.04
1/19/2018 16:00:00,34.99
1/22/2018 16:00:00,34.99
1/23/2018 16:00:00,34.88
1/24/2018 16:00:00,34.99
1/25/2018 16:00:00,35.27
1/26/2018 16:00:00,36.96
1/29/2018 16:00:00,36.96
1/30/2018 16:00:00,35.81
1/31/2018 16:00:00,35.09
2/01/2018 16:00,34.89
2/02/2018 16:00,34.68
2/05/2018 16:00,32.84
2/06/2018 16:00,33.42
2/07/2018 16:00,33.14
2/08/2018 16:00,31.86
2/09/2018 16:00,32.36
2/12/2018 16:00,32.83
2/13/2018 16:00:00,33.1
2/14/2018 16:00:00,33.34
2/15/2018 16:00:00,33.83
2/16/2018 16:00:00,34.35
2/20/2018 16:00:00,34.11
2/21/2018 16:00:00,33.88
2/22/2018 16:00:00,33.86
2/23/2018 16:00:00,34.35
2/26/2018 16:00:00,35.14
2/27/2018 16:00:00,34.86
2/28/2018 16:00:00,34.4
3/01/2018 16:00,33.75
3/02/2018 16:00,34.06
3/05/2018 16:00,34.22
3/06/2018 16:00,33.99
3/07/2018 16:00,34.04
3/08/2018 16:00,34.58
3/09/2018 16:00,34.83
3/12/2018 16:00,34.68
3/13/2018 16:00:00,34.81
3/14/2018 16:00:00,34.44
3/15/2018 16:00:00,34.65
3/16/2018 16:00:00,34.84
3/19/2018 16:00:00,34.42
3/20/2018 16:00:00,34.42
3/21/2018 16:00:00,34.36
3/22/2018 16:00:00,33.73
3/23/2018 16:00:00,32.67
3/26/2018 16:00:00,33.19
3/27/2018 16:00:00,33.17
3/28/2018 16:00:00,33.44
3/29/2018 16:00:00,33.62
4/02/2018 16:00,33.2
4/03/2018 16:00,33.8
4/04/2018 16:00,34.23
4/05/2018 16:00,33.85
4/06/2018 16:00,33.32
4/09/2018 16:00,33.59
4/10/2018 16:00,34.06
4/11/2018 16:00,33.91
4/12/2018 16:00,34.41
4/13/2018 16:00:00,34.41
4/16/2018 16:00:00,34.61
4/17/2018 16:00:00,34.42
4/18/2018 16:00:00,34.57
4/19/2018 16:00:00,34.61
4/20/2018 16:00:00,34.7
4/23/2018 16:00:00,34.86
4/24/2018 16:00:00,35.11
4/25/2018 16:00:00,34.75
4/26/2018 16:00:00,34.91
4/27/2018 16:00:00,35.05
4/30/2018 16:00:00,34.68
5/01/2018 16:00,33.54
5/02/2018 16:00,33.05
5/03/2018 16:00,32.93
5/04/2018 16:00,33.01
5/07/2018 16:00,33.09
5/08/2018 16:00,33.14
5/09/2018 16:00,33.32
5/10/2018 16:00,33.19
5/11/2018 16:00,33.63
5/14/2018 16:00:00,33.97
5/15/2018 16:00:00,33.81
5/16/2018 16:00:00,33.8
5/17/2018 16:00:00,33.83
5/18/2018 16:00:00,33.76
5/21/2018 16:00:00,33.91
5/22/2018 16:00:00,33.84
5/23/2018 16:00:00,34.08
5/24/2018 16:00:00,34
5/25/2018 16:00:00,33.8
5/29/2018 16:00:00,33.82
5/30/2018 16:00:00,34.15
5/31/2018 16:00:00,34.04
6/01/2018 16:00,34.34
6/04/2018 16:00,34.53
6/05/2018 16:00,34.52
6/06/2018 16:00,34.46
6/07/2018 16:00,34.57
6/08/2018 16:00,34.74
6/11/2018 16:00,34.39
6/12/2018 16:00,34.39
6/13/2018 16:00:00,34.31
6/14/2018 16:00:00,34.26
6/15/2018 16:00:00,34.45
6/18/2018 16:00:00,34.26
6/19/2018 16:00:00,34.31
6/20/2018 16:00:00,34.54
6/21/2018 16:00:00,34.39
6/22/2018 16:00:00,34.59
6/25/2018 16:00:00,34.46
6/26/2018 16:00:00,34.46
6/27/2018 16:00:00,34.3
6/28/2018 16:00:00,34.45
6/29/2018 16:00:00,34.37
7/02/2018 16:00,34.42
7/03/2018 13:00,34.44
7/05/2018 16:00,34.93
7/06/2018 16:00,35.16
7/09/2018 16:00,35.2
7/10/2018 16:00,35.46
7/11/2018 16:00,35.25
7/12/2018 16:00,35.54
7/13/2018 16:00:00,35.55
7/16/2018 16:00:00,35.41
7/17/2018 16:00:00,35.67
7/18/2018 16:00:00,35.68
7/19/2018 16:00:00,35.39
7/20/2018 16:00:00,35.36
7/23/2018 16:00:00,35.25
7/24/2018 16:00:00,35.71
7/25/2018 16:00:00,35.99
7/26/2018 16:00:00,36.15
7/27/2018 16:00:00,36.39
7/30/2018 16:00:00,36.56
7/31/2018 16:00:00,37.83
8/01/2018 16:00,38.15
8/02/2018 16:00,37.56
8/03/2018 16:00,38.4
8/06/2018 16:00,38.88
8/07/2018 16:00,38.69
8/08/2018 16:00,39.23
8/09/2018 16:00,38.84
8/10/2018 16:00,38.77
8/13/2018 16:00:00,38.66
8/14/2018 16:00:00,38.57
8/15/2018 16:00:00,38.99
8/16/2018 16:00:00,39.24
8/17/2018 16:00:00,39.87
8/20/2018 16:00:00,40.1
8/21/2018 16:00:00,39.94
8/22/2018 16:00:00,39.85
8/23/2018 16:00:00,39.98
8/24/2018 16:00:00,40.17
8/27/2018 16:00:00,39.39
8/28/2018 16:00:00,39.31
8/29/2018 16:00:00,39.31
8/30/2018 16:00:00,39.31
8/31/2018 16:00:00,39.33
9/04/2018 16:00,39.19
9/05/2018 16:00,39.65
9/06/2018 16:00,39.58
9/07/2018 16:00,39.98
9/10/2018 16:00,39.84
9/11/2018 16:00,40.08
9/12/2018 16:00,40.18
9/13/2018 16:00:00,40.59
9/14/2018 16:00:00,40.7
9/17/2018 16:00:00,40.74
9/18/2018 16:00:00,41.22
9/19/2018 16:00:00,40.98
9/20/2018 16:00:00,41.45
9/21/2018 16:00:00,41.74
9/24/2018 16:00:00,41.62
9/25/2018 16:00:00,41.48
9/26/2018 16:00:00,41.38
9/27/2018 16:00:00,41.59
9/28/2018 16:00:00,41.75
10/01/2018 16:00,41.94
10/02/2018 16:00,41.89
10/03/2018 16:00,42.45
10/04/2018 16:00,42.35
10/05/2018 16:00,42.54
10/08/2018 16:00,42.9
10/09/2018 16:00,43.08
10/10/2018 16:00,42.17
10/11/2018 16:00,40.56
10/12/2018 16:00,41.47
10/15/2018 16:00:00,40.85
10/16/2018 16:00:00,41.62
10/17/2018 16:00:00,42.22
10/18/2018 16:00:00,41.68
10/19/2018 16:00:00,42.16
10/22/2018 16:00:00,42.03
10/23/2018 16:00:00,41.78
10/24/2018 16:00:00,40.24
10/25/2018 16:00:00,41.12
10/26/2018 16:00:00,40.36
10/29/2018 16:00:00,40.95
10/30/2018 16:00:00,40.63
10/31/2018 16:00:00,40.79
11/01/2018 16:00,41.37
11/02/2018 16:00,40.67
11/05/2018 16:00,41.23
11/06/2018 16:00,40.74
11/07/2018 16:00,42.06
11/08/2018 16:00,41.54
11/09/2018 16:00,41.95
11/12/2018 16:00,41.79
11/13/2018 16:00:00,41.23
11/14/2018 16:00:00,40.65
11/15/2018 16:00:00,40.93
11/16/2018 16:00:00,41.22
11/19/2018 16:00:00,41.85
11/20/2018 16:00:00,41.24
11/21/2018 16:00:00,40.83
11/23/2018 13:00:00,40.87
11/26/2018 16:00:00,41.06
11/27/2018 16:00:00,41.75
11/28/2018 16:00:00,42.54
11/29/2018 16:00:00,43.11
11/30/2018 16:00:00,43.8
12/03/2018 16:00,43.57
12/04/2018 16:00,42.76
12/06/2018 16:00,42.61
12/07/2018 16:00,41.61
12/10/2018 16:00,42.06
12/11/2018 16:00,41.69
12/12/2018 16:00,41.83
12/13/2018 16:00:00,42.22
12/14/2018 16:00:00,41.49
12/17/2018 16:00:00,40.84
12/18/2018 16:00:00,40.17
12/19/2018 16:00:00,39.76
12/20/2018 16:00:00,39.74
12/21/2018 16:00:00,39.72
12/24/2018 13:00:00,38.41
12/26/2018 16:00:00,39.97
12/27/2018 16:00:00,40.59
12/28/2018 16:00:00,40.7
12/31/2018 16:00:00,41.35
1/02/2019 16:00,40.97
1/03/2019 16:00,39.83
1/04/2019 16:00,40.74
1/07/2019 16:00,40.95
1/08/2019 16:00,41.14
1/09/2019 16:00,41.06
1/10/2019 16:00,40.08
1/11/2019 16:00,40.62
1/14/2019 16:00:00,40.14
1/15/2019 16:00:00,40.48
1/16/2019 16:00:00,39.89
1/17/2019 16:00:00,40.23
1/18/2019 16:00:00,40.29
1/22/2019 16:00:00,40.04
1/23/2019 16:00:00,39.94
1/24/2019 16:00:00,38.79
1/25/2019 16:00:00,38.5
1/28/2019 16:00:00,37.45
1/29/2019 16:00:00,38.62
1/30/2019 16:00:00,39.39
1/31/2019 16:00:00,40.21
2/01/2019 16:00,40.62
2/04/2019 16:00,40.2
2/05/2019 16:00,39.89
2/06/2019 16:00,40.1
2/07/2019 16:00,39.5
2/08/2019 16:00,40.01
2/11/2019 16:00,39.48
2/12/2019 16:00,39.66
2/13/2019 16:00:00,39.5
2/14/2019 16:00:00,39.76
2/15/2019 16:00:00,40.17
2/19/2019 16:00:00,40.36
2/20/2019 16:00:00,39.98
2/21/2019 16:00:00,39.92
2/22/2019 16:00:00,40.7
2/25/2019 16:00:00,40.81
2/26/2019 16:00:00,40.75
2/27/2019 16:00:00,40.67
2/28/2019 16:00:00,41.07
3/01/2019 16:00,41.08
3/04/2019 16:00,40.8
3/05/2019 16:00,40.63
3/06/2019 16:00,39.66
3/07/2019 16:00,39.21
3/08/2019 16:00,38.74
3/11/2019 16:00,39.31
3/12/2019 16:00,39.53
3/13/2019 16:00:00,39.8
3/14/2019 16:00:00,39.02
3/15/2019 16:00:00,39.58
3/18/2019 16:00:00,39.61
3/19/2019 16:00:00,40.07
3/20/2019 16:00:00,39.95
3/21/2019 16:00:00,40.12
3/22/2019 16:00:00,39.65
3/25/2019 16:00:00,39.68
3/26/2019 16:00:00,40.19
3/27/2019 16:00:00,39.81
3/28/2019 16:00:00,40.06
3/29/2019 16:00:00,40.23
4/01/2019 16:00,40.58
4/02/2019 16:00,40.65
4/03/2019 16:00,40.58
4/04/2019 16:00,40.49
4/05/2019 16:00,40.73
4/08/2019 16:00,40.87
4/09/2019 16:00,40.58
4/10/2019 16:00,40.48
4/11/2019 16:00,40.04
4/12/2019 16:00,39.51
4/15/2019 16:00:00,39.87
4/16/2019 16:00:00,38.76
4/17/2019 16:00:00,37.78
4/18/2019 16:00:00,37.31
4/22/2019 16:00:00,36.93
4/23/2019 16:00:00,37.34
4/24/2019 16:00:00,37.3
4/25/2019 16:00:00,37.52
4/26/2019 16:00:00,37.86
4/29/2019 16:00:00,37.5
4/30/2019 16:00:00,38.47
5/01/2019 16:00,38.62
5/02/2019 16:00,38.85
5/03/2019 16:00,39.21
5/06/2019 16:00,39.46
5/07/2019 16:00,38.68
5/08/2019 16:00,38.79
5/09/2019 16:00,38.5
5/10/2019 16:00,38.58
5/13/2019 16:00:00,38.43
5/14/2019 16:00:00,38.52
5/15/2019 16:00:00,38.98
5/16/2019 16:00:00,39.45
5/17/2019 16:00:00,39.29
5/20/2019 16:00:00,39.4
5/21/2019 16:00:00,39.48
5/22/2019 16:00:00,39.78
5/23/2019 16:00:00,39.71
5/24/2019 16:00:00,39.74
5/28/2019 16:00:00,39.69
5/29/2019 16:00:00,39.52
5/30/2019 16:00:00,39.69
5/31/2019 16:00:00,39.33
6/03/2019 16:00,39.71
6/04/2019 16:00,40.01
6/05/2019 16:00,40.24
6/06/2019 16:00,40.46
6/07/2019 16:00,40.66
6/10/2019 16:00,40.8
6/11/2019 16:00,40.42
6/12/2019 16:00,40.81
6/13/2019 16:00:00,40.26
6/14/2019 16:00:00,40.51
6/17/2019 16:00:00,40.62
6/18/2019 16:00:00,40.8
6/19/2019 16:00:00,41.21
6/20/2019 16:00:00,41.3
6/21/2019 16:00:00,41.37
6/24/2019 16:00:00,41.46
6/25/2019 16:00:00,41.46
6/26/2019 16:00:00,40.73
6/27/2019 16:00:00,41.14
6/28/2019 16:00:00,41.04
7/01/2019 16:00,41.46
7/02/2019 16:00,41.89
7/03/2019 13:00,42.06
7/05/2019 16:00,41.61
7/08/2019 16:00,41.02
7/09/2019 16:00,41.09
7/10/2019 16:00,41.74
7/11/2019 16:00,40.72
7/12/2019 16:00,40.17
7/15/2019 16:00:00,40.5
7/16/2019 16:00:00,40.59
7/17/2019 16:00:00,40.49
7/18/2019 16:00:00,40.79
7/19/2019 16:00:00,40.52
7/22/2019 16:00:00,40.56
7/23/2019 16:00:00,40.82
7/24/2019 16:00:00,40.63
7/25/2019 16:00:00,40.42
7/26/2019 16:00:00,40.82
7/29/2019 16:00:00,39.27
7/30/2019 16:00:00,36.75
7/31/2019 16:00:00,36.79
8/01/2019 16:00,36.24
8/02/2019 16:00,36
8/05/2019 16:00,35.01
8/06/2019 16:00,35
8/07/2019 16:00,34.65
8/08/2019 16:00,34.93
8/09/2019 16:00,34.44
8/12/2019 16:00,33.53
8/13/2019 16:00:00,33.35
8/14/2019 16:00:00,32.44
8/15/2019 16:00:00,32.66
8/16/2019 16:00:00,32.83
8/19/2019 16:00:00,33.33
8/20/2019 16:00:00,32.79
8/21/2019 16:00:00,33.03
8/22/2019 16:00:00,33.23
8/23/2019 16:00:00,32.53
8/26/2019 16:00:00,33.01
8/27/2019 16:00:00,32.53
8/28/2019 16:00:00,33.23
8/29/2019 16:00:00,33.47
8/30/2019 16:00:00,33.68
9/03/2019 16:00,34.22
9/04/2019 16:00,33.94
9/05/2019 16:00,34.43
9/06/2019 16:00,34.58
9/09/2019 16:00,34.89
9/10/2019 16:00,35.41
9/11/2019 16:00,35.44
9/12/2019 16:00,35.32
9/13/2019 16:00:00,34.97
9/16/2019 16:00:00,34.89
9/17/2019 16:00:00,34.58
9/18/2019 16:00:00,34.46
9/19/2019 16:00:00,34.59
9/20/2019 16:00:00,34.76
9/23/2019 16:00:00,34.33
9/24/2019 16:00:00,34.11
9/25/2019 16:00:00,34.01
9/26/2019 16:00:00,33.9
9/27/2019 16:00:00,34.31
9/30/2019 16:00:00,34.04
10/01/2019 16:00,33.56
10/02/2019 16:00,32.87
10/03/2019 16:00,33.58
10/04/2019 16:00,34.04
10/07/2019 16:00,33.94
10/08/2019 16:00,33.56
10/09/2019 16:00,33.81
10/10/2019 16:00,33.91
10/11/2019 16:00,34.21
10/14/2019 16:00:00,34.39
10/15/2019 16:00:00,34.58
10/16/2019 16:00:00,34.43
10/17/2019 16:00:00,34.54
10/18/2019 16:00:00,34.54
10/21/2019 16:00:00,34.54
10/22/2019 16:00:00,34.51
10/23/2019 16:00:00,34.83
10/24/2019 16:00:00,34.47
10/25/2019 16:00:00,34.83
10/28/2019 16:00:00,35.32
10/29/2019 16:00:00,36.2
10/30/2019 16:00:00,36.45
10/31/2019 16:00:00,36.35
11/01/2019 16:00,36.37
11/04/2019 16:00,36.03
11/05/2019 16:00,35.51
11/06/2019 16:00,35.63
11/07/2019 16:00,34.97
11/08/2019 16:00,35.1
11/11/2019 16:00,34.99
11/12/2019 16:00,35.02
11/13/2019 16:00:00,34.67
11/14/2019 16:00:00,34.63
11/15/2019 16:00:00,35.32
11/18/2019 16:00:00,35.26
11/19/2019 16:00:00,35.68
11/20/2019 16:00:00,35.1
11/21/2019 16:00:00,35.75
11/22/2019 16:00:00,36.31
11/25/2019 16:00:00,36.64
11/26/2019 16:00:00,36.27
11/27/2019 16:00:00,36.6
11/29/2019 13:00:00,36.49
12/02/2019 16:00,36.27
12/03/2019 16:00,36.05
12/04/2019 16:00,36.13
12/05/2019 16:00,36.03
12/06/2019 16:00,36.27
12/09/2019 16:00,36.3
12/10/2019 16:00,36.45
12/11/2019 16:00,36.21
12/12/2019 16:00,36.51
12/13/2019 16:00:00,36.31
12/16/2019 16:00:00,37.08
12/17/2019 16:00:00,36.85
12/18/2019 16:00:00,36.84
12/19/2019 16:00:00,36.92
12/20/2019 16:00:00,37.16
12/23/2019 16:00:00,37.25
12/24/2019 13:00:00,37.22
12/26/2019 16:00:00,37.31
12/27/2019 16:00:00,37.25
12/30/2019 16:00:00,36.86
