Date,Close
4/16/2019 16:00:00,62.79
4/17/2019 16:00:00,62.75
4/18/2019 16:00:00,62.85
4/22/2019 16:00:00,63.25
4/23/2019 16:00:00,65
4/24/2019 16:00:00,66.25
4/25/2019 16:00:00,67
4/26/2019 16:00:00,65.36
4/29/2019 16:00:00,65.55
4/30/2019 16:00:00,67.41
5/01/2019 16:00,68.58
5/02/2019 16:00,68.14
5/03/2019 16:00,68.7
5/06/2019 16:00,68.19
5/07/2019 16:00,67.49
5/08/2019 16:00,67.1
5/09/2019 16:00,67.09
5/10/2019 16:00,67.16
5/13/2019 16:00:00,64.04
5/14/2019 16:00:00,66.15
5/15/2019 16:00:00,67.9
5/16/2019 16:00:00,69.8
5/17/2019 16:00:00,69.43
5/20/2019 16:00:00,68
5/21/2019 16:00:00,69.65
5/22/2019 16:00:00,69
5/23/2019 16:00:00,65.7
5/24/2019 16:00:00,66.12
5/28/2019 16:00:00,66.41
5/29/2019 16:00:00,66.2
5/30/2019 16:00:00,66.41
5/31/2019 16:00:00,59.55
6/03/2019 16:00,55.86
6/04/2019 16:00,57.68
6/05/2019 16:00,54.5
6/06/2019 16:00,53.23
6/07/2019 16:00,54.3
6/10/2019 16:00,54.2
6/11/2019 16:00,54.34
6/12/2019 16:00,53.03
6/13/2019 16:00:00,53.83
6/14/2019 16:00:00,51.32
6/17/2019 16:00:00,50.63
6/18/2019 16:00:00,51.51
6/19/2019 16:00:00,53.42
6/20/2019 16:00:00,54.41
6/21/2019 16:00:00,53.99
6/24/2019 16:00:00,53.3
6/25/2019 16:00:00,52.31
6/26/2019 16:00:00,53.23
6/27/2019 16:00:00,52.21
6/28/2019 16:00:00,50.8
7/01/2019 16:00,51.56
7/02/2019 16:00,52.18
7/03/2019 13:00,52.92
7/05/2019 16:00,52.37
7/08/2019 16:00,51.29
7/09/2019 16:00,51.1
7/10/2019 16:00,52.29
7/11/2019 16:00,53.48
7/12/2019 16:00,53.78
7/15/2019 16:00:00,55.22
7/16/2019 16:00:00,56.01
7/17/2019 16:00:00,56.5
7/18/2019 16:00:00,57.39
7/19/2019 16:00:00,56.8
7/22/2019 16:00:00,56.42
7/23/2019 16:00:00,55.46
7/24/2019 16:00:00,56.22
7/25/2019 16:00:00,55.07
7/26/2019 16:00:00,55.28
7/29/2019 16:00:00,55.97
7/30/2019 16:00:00,57.23
7/31/2019 16:00:00,57.74
8/01/2019 16:00,57.69
8/02/2019 16:00,52.41
8/05/2019 16:00,50.42
8/06/2019 16:00,50.77
8/07/2019 16:00,50.38
8/08/2019 16:00,51.33
8/09/2019 16:00,50.43
8/12/2019 16:00,49.51
8/13/2019 16:00:00,49.52
8/14/2019 16:00:00,48.6
8/15/2019 16:00:00,46.9
8/16/2019 16:00:00,48.43
8/19/2019 16:00:00,49.05
8/20/2019 16:00:00,48.47
8/21/2019 16:00:00,48.98
8/22/2019 16:00:00,49.04
8/23/2019 16:00:00,45.81
8/26/2019 16:00:00,46.41
8/27/2019 16:00:00,45.6
8/28/2019 16:00:00,45.3
8/29/2019 16:00:00,46.77
8/30/2019 16:00:00,51.53
9/03/2019 16:00,51.07
9/04/2019 16:00,51.2
9/05/2019 16:00,52.92
9/06/2019 16:00,53.36
9/09/2019 16:00,54.29
9/10/2019 16:00,55.48
9/11/2019 16:00,55.3
9/12/2019 16:00,54.15
9/13/2019 16:00:00,53.51
9/16/2019 16:00:00,54.1
9/17/2019 16:00:00,53.85
9/18/2019 16:00:00,52.8
9/19/2019 16:00:00,53.04
9/20/2019 16:00:00,51.85
9/23/2019 16:00:00,52.94
9/24/2019 16:00:00,52.2
9/25/2019 16:00:00,53.74
9/26/2019 16:00:00,52.15
9/27/2019 16:00:00,50.95
9/30/2019 16:00:00,51.86
10/01/2019 16:00,51.64
10/02/2019 16:00,50.78
10/03/2019 16:00,51.06
10/04/2019 16:00,50.27
10/07/2019 16:00,50.52
10/08/2019 16:00,48.81
10/09/2019 16:00,49.46
10/10/2019 16:00,49
10/11/2019 16:00,50.3
10/14/2019 16:00:00,50.68
10/15/2019 16:00:00,51.13
10/16/2019 16:00:00,50.54
10/17/2019 16:00:00,50.37
10/18/2019 16:00:00,49.87
10/21/2019 16:00:00,49.99
10/22/2019 16:00:00,49.98
10/23/2019 16:00:00,50.3
10/24/2019 16:00:00,51.01
10/25/2019 16:00:00,51.68
10/28/2019 16:00:00,51.59
10/29/2019 16:00:00,53.25
10/30/2019 16:00:00,53.75
10/31/2019 16:00:00,52.89
11/01/2019 16:00,53.24
11/04/2019 16:00,53.84
11/05/2019 16:00,54.43
11/06/2019 16:00,54.33
11/07/2019 16:00,54.33
11/08/2019 16:00,54.31
11/11/2019 16:00,54.52
11/12/2019 16:00,55.43
11/13/2019 16:00:00,54.78
11/14/2019 16:00:00,55.05
11/15/2019 16:00:00,55.64
11/18/2019 16:00:00,55.57
11/19/2019 16:00:00,56.21
11/20/2019 16:00:00,55.27
11/21/2019 16:00:00,53.71
11/22/2019 16:00:00,53.61
11/25/2019 16:00:00,55.06
11/26/2019 16:00:00,53.19
11/27/2019 16:00:00,50.32
11/29/2019 13:00:00,48.49
12/02/2019 16:00,47.72
12/03/2019 16:00,47.4
12/04/2019 16:00,47.68
12/05/2019 16:00,47.34
12/06/2019 16:00,47.12
12/09/2019 16:00,47.65
12/10/2019 16:00,47.36
12/11/2019 16:00,47.71
12/12/2019 16:00,49.5
12/13/2019 16:00:00,49.35
12/16/2019 16:00:00,49.49
12/17/2019 16:00:00,49.93
12/18/2019 16:00:00,50
12/19/2019 16:00:00,49.89
12/20/2019 16:00:00,49.62
12/23/2019 16:00:00,50.46
12/24/2019 13:00:00,50.83
12/26/2019 16:00:00,52.01
12/27/2019 16:00:00,50.98
12/30/2019 16:00:00,50.91
