Date,Close
9/28/2017 16:00:00,145.66
9/29/2017 16:00:00,145.08
10/02/2017 16:00,146.66
10/03/2017 16:00,146.78
10/04/2017 16:00,146.48
10/05/2017 16:00,146.72
10/06/2017 16:00,146.48
10/09/2017 16:00,147.39
10/10/2017 16:00,148.5
10/11/2017 16:00,147.62
10/12/2017 16:00,147.03
10/13/2017 16:00:00,147.1
10/16/2017 16:00:00,146.83
10/17/2017 16:00:00,146.54
10/18/2017 16:00:00,159.53
10/19/2017 16:00:00,160.9
10/20/2017 16:00:00,162.07
10/23/2017 16:00:00,159.55
10/24/2017 16:00:00,155.88
10/25/2017 16:00:00,153.5
10/26/2017 16:00:00,153.6
10/27/2017 16:00:00,153.68
10/30/2017 16:00:00,154.36
10/31/2017 16:00:00,154.06
11/01/2017 16:00,154.03
11/02/2017 16:00,153.35
11/03/2017 16:00,151.58
11/06/2017 16:00,150.84
11/07/2017 16:00,151.35
11/08/2017 16:00,151.57
11/09/2017 16:00,150.3
11/10/2017 16:00,149.16
11/13/2017 16:00:00,148.4
11/14/2017 16:00:00,148.89
11/15/2017 16:00:00,147.1
11/16/2017 16:00:00,149.12
11/17/2017 16:00:00,148.97
11/20/2017 16:00:00,150.51
11/21/2017 16:00:00,151.95
11/22/2017 16:00:00,151.77
11/24/2017 13:00:00,151.84
11/27/2017 16:00:00,151.98
11/28/2017 16:00:00,152.47
11/29/2017 16:00:00,153.55
11/30/2017 16:00:00,153.97
12/01/2017 16:00,154.76
12/04/2017 16:00,156.46
12/05/2017 16:00,155.35
12/06/2017 16:00,154.1
12/07/2017 16:00,153.57
12/08/2017 16:00,154.81
12/11/2017 16:00,155.41
12/12/2017 16:00,156.74
12/13/2017 16:00:00,153.91
12/14/2017 16:00:00,154
12/15/2017 16:00:00,152.5
12/18/2017 16:00:00,153.33
12/19/2017 16:00:00,153.23
12/20/2017 16:00:00,152.95
12/21/2017 16:00:00,151.5
12/22/2017 16:00:00,152.5
12/26/2017 16:00:00,152.83
12/27/2017 16:00:00,153.13
12/28/2017 16:00:00,154.04
12/29/2017 16:00:00,153.42
1/02/2018 16:00,154.25
1/03/2018 16:00,158.49
1/04/2018 16:00,161.7
1/05/2018 16:00,162.49
1/08/2018 16:00,163.47
1/09/2018 16:00,163.83
1/10/2018 16:00,164.18
1/11/2018 16:00,164.2
1/12/2018 16:00,163.14
1/16/2018 16:00:00,163.85
1/17/2018 16:00:00,168.65
1/18/2018 16:00:00,169.12
1/19/2018 16:00:00,162.37
1/22/2018 16:00:00,162.6
1/23/2018 16:00:00,166.25
1/24/2018 16:00:00,165.37
1/25/2018 16:00:00,165.47
1/26/2018 16:00:00,167.34
1/29/2018 16:00:00,166.8
1/30/2018 16:00:00,163.62
1/31/2018 16:00:00,163.7
2/01/2018 16:00,162.4
2/02/2018 16:00,159.03
2/05/2018 16:00,152.53
2/06/2018 16:00,155.34
2/07/2018 16:00,153.85
2/08/2018 16:00,147.59
2/09/2018 16:00,149.51
2/12/2018 16:00,151.4
2/13/2018 16:00:00,150.75
2/14/2018 16:00:00,154.76
2/15/2018 16:00:00,156.01
2/16/2018 16:00:00,156.18
2/20/2018 16:00:00,155.16
2/21/2018 16:00:00,153.96
2/22/2018 16:00:00,153.18
2/23/2018 16:00:00,155.52
2/26/2018 16:00:00,158.58
2/27/2018 16:00:00,156.55
2/28/2018 16:00:00,155.83
3/01/2018 16:00,153.81
3/02/2018 16:00,154.49
3/05/2018 16:00,156.95
3/06/2018 16:00,155.72
3/07/2018 16:00,158.32
3/08/2018 16:00,156.21
3/09/2018 16:00,159.31
3/12/2018 16:00,160.26
3/13/2018 16:00:00,159.32
3/14/2018 16:00:00,158.12
3/15/2018 16:00:00,159.61
3/16/2018 16:00:00,160.26
3/19/2018 16:00:00,157.35
3/20/2018 16:00:00,156.2
3/21/2018 16:00:00,156.69
3/22/2018 16:00:00,152.09
3/23/2018 16:00:00,148.89
3/26/2018 16:00:00,153.37
3/27/2018 16:00:00,151.91
3/28/2018 16:00:00,152.52
3/29/2018 16:00:00,153.43
4/02/2018 16:00,150.07
4/03/2018 16:00,149.85
4/04/2018 16:00,154.12
4/05/2018 16:00,154.03
4/06/2018 16:00,150.57
4/09/2018 16:00,152.69
4/10/2018 16:00,155.39
4/11/2018 16:00,155.36
4/12/2018 16:00,158.07
4/13/2018 16:00:00,156.71
4/16/2018 16:00:00,157.89
4/17/2018 16:00:00,160.91
4/18/2018 16:00:00,148.79
4/19/2018 16:00:00,147.7
4/20/2018 16:00:00,144.9
4/23/2018 16:00:00,145.86
4/24/2018 16:00:00,145.56
4/25/2018 16:00:00,145.94
4/26/2018 16:00:00,146.72
4/27/2018 16:00:00,146.48
4/30/2018 16:00:00,144.96
5/01/2018 16:00,145
5/02/2018 16:00,142.45
5/03/2018 16:00,141.99
5/04/2018 16:00,143.91
5/07/2018 16:00,143.22
5/08/2018 16:00,143
5/09/2018 16:00,142.61
5/10/2018 16:00,144.24
5/11/2018 16:00,144.14
5/14/2018 16:00:00,144.3
5/15/2018 16:00:00,143.74
5/16/2018 16:00:00,144.63
5/17/2018 16:00:00,144.5
5/18/2018 16:00:00,144.5
5/21/2018 16:00:00,145.49
5/22/2018 16:00:00,145.09
5/23/2018 16:00:00,144.67
5/24/2018 16:00:00,144.07
5/25/2018 16:00:00,143.64
5/29/2018 16:00:00,141.22
5/30/2018 16:00:00,142.62
5/31/2018 16:00:00,141.31
6/01/2018 16:00,141.95
6/04/2018 16:00,143.04
6/05/2018 16:00,143.7
6/06/2018 16:00,144.71
6/07/2018 16:00,145.36
6/08/2018 16:00,146.14
6/11/2018 16:00,146.58
6/12/2018 16:00,146.87
6/13/2018 16:00:00,146.35
6/14/2018 16:00:00,145.2
6/15/2018 16:00:00,145.39
6/18/2018 16:00:00,144.48
6/19/2018 16:00:00,143.9
6/20/2018 16:00:00,142.63
6/21/2018 16:00:00,141.25
6/22/2018 16:00:00,141.28
6/25/2018 16:00:00,138.79
6/26/2018 16:00:00,139.08
6/27/2018 16:00:00,137.48
6/28/2018 16:00:00,140.04
6/29/2018 16:00:00,139.7
7/02/2018 16:00,139.86
7/03/2018 13:00,139.57
7/05/2018 16:00,141.43
7/06/2018 16:00,142.48
7/09/2018 16:00,144.39
7/10/2018 16:00,144.71
7/11/2018 16:00,144.94
7/12/2018 16:00,146.45
7/13/2018 16:00:00,145.9
7/16/2018 16:00:00,145.46
7/17/2018 16:00:00,143.49
7/18/2018 16:00:00,144.52
7/19/2018 16:00:00,149.24
7/20/2018 16:00:00,146.35
7/23/2018 16:00:00,145.7
7/24/2018 16:00:00,146.38
7/25/2018 16:00:00,146.62
7/26/2018 16:00:00,146.71
7/27/2018 16:00:00,145.15
7/30/2018 16:00:00,145.49
7/31/2018 16:00:00,144.93
8/01/2018 16:00,143.5
8/02/2018 16:00,142.96
8/03/2018 16:00,147.7
8/06/2018 16:00,146.03
8/07/2018 16:00,147.01
8/08/2018 16:00,146.89
8/09/2018 16:00,144.77
8/10/2018 16:00,144.48
8/13/2018 16:00:00,142.71
8/14/2018 16:00:00,143.36
8/15/2018 16:00:00,143.91
8/16/2018 16:00:00,145.34
8/17/2018 16:00:00,146.06
8/20/2018 16:00:00,146.51
8/21/2018 16:00:00,145.97
8/22/2018 16:00:00,145.24
8/23/2018 16:00:00,145.37
8/24/2018 16:00:00,146.04
8/27/2018 16:00:00,146.69
8/28/2018 16:00:00,146.59
8/29/2018 16:00:00,147.54
8/30/2018 16:00:00,145.93
8/31/2018 16:00:00,146.48
9/04/2018 16:00,145.68
9/05/2018 16:00,146.66
9/06/2018 16:00,146.39
9/07/2018 16:00,145.45
9/10/2018 16:00,145.65
9/11/2018 16:00,146.49
9/12/2018 16:00,146.57
9/13/2018 16:00:00,148.95
9/14/2018 16:00:00,148.33
9/17/2018 16:00:00,147.94
9/18/2018 16:00:00,148.56
9/19/2018 16:00:00,149.06
9/20/2018 16:00:00,151.15
9/21/2018 16:00:00,151.35
9/24/2018 16:00:00,150.03
9/25/2018 16:00:00,148.91
9/26/2018 16:00:00,151.61
9/27/2018 16:00:00,151.5
9/28/2018 16:00:00,151.21
10/01/2018 16:00,153
10/02/2018 16:00,153.75
10/03/2018 16:00,153.22
10/04/2018 16:00,151.31
10/05/2018 16:00,149.03
10/08/2018 16:00,148.39
10/09/2018 16:00,147.24
10/10/2018 16:00,142.69
10/11/2018 16:00,139.02
10/12/2018 16:00,140.85
10/15/2018 16:00:00,141.13
10/16/2018 16:00:00,145.12
10/17/2018 16:00:00,134.05
10/18/2018 16:00:00,130.55
10/19/2018 16:00:00,129.1
10/22/2018 16:00:00,130.02
10/23/2018 16:00:00,131.21
10/24/2018 16:00:00,127.21
10/25/2018 16:00:00,126.45
10/26/2018 16:00:00,124.79
10/29/2018 16:00:00,119.64
10/30/2018 16:00:00,115.4
10/31/2018 16:00:00,115.43
11/01/2018 16:00,116.83
11/02/2018 16:00,115.67
11/05/2018 16:00,120.06
11/06/2018 16:00,123.12
11/07/2018 16:00,124.84
11/08/2018 16:00,123.38
11/09/2018 16:00,123.54
11/12/2018 16:00,120.9
11/13/2018 16:00:00,120.84
11/14/2018 16:00:00,120.2
11/15/2018 16:00:00,121.44
11/16/2018 16:00:00,121.57
11/19/2018 16:00:00,120.31
11/20/2018 16:00:00,117.2
11/21/2018 16:00:00,118.57
11/23/2018 13:00:00,117.19
11/26/2018 16:00:00,119.56
11/27/2018 16:00:00,120.03
11/28/2018 16:00:00,123
11/29/2018 16:00:00,121.48
11/30/2018 16:00:00,124.27
12/03/2018 16:00,125.31
12/04/2018 16:00,121.6
12/06/2018 16:00,123.91
12/07/2018 16:00,119.34
12/10/2018 16:00,121.13
12/11/2018 16:00,120.89
12/12/2018 16:00,121.16
12/13/2018 16:00:00,120.73
12/14/2018 16:00:00,119.9
12/17/2018 16:00:00,116.1
12/18/2018 16:00:00,116.65
12/19/2018 16:00:00,116.43
12/20/2018 16:00:00,113.02
12/21/2018 16:00:00,110.94
12/24/2018 13:00:00,107.57
12/26/2018 16:00:00,111.39
12/27/2018 16:00:00,113.78
12/28/2018 16:00:00,113.03
12/31/2018 16:00:00,113.67
1/02/2019 16:00,115.21
1/03/2019 16:00,112.91
1/04/2019 16:00,117.32
1/07/2019 16:00,118.15
1/08/2019 16:00,119.83
1/09/2019 16:00,120.69
1/10/2019 16:00,121.79
1/11/2019 16:00,121.46
1/14/2019 16:00:00,120.39
1/15/2019 16:00:00,121.73
1/16/2019 16:00:00,121.62
1/17/2019 16:00:00,122.19
1/18/2019 16:00:00,123.82
1/22/2019 16:00:00,122.52
1/23/2019 16:00:00,132.89
1/24/2019 16:00:00,132.53
1/25/2019 16:00:00,133.97
1/28/2019 16:00:00,134.27
1/29/2019 16:00:00,134.33
1/30/2019 16:00:00,134.38
1/31/2019 16:00:00,134.42
2/01/2019 16:00,134.1
2/04/2019 16:00,135.19
2/05/2019 16:00,135.55
2/06/2019 16:00,136.32
2/07/2019 16:00,133.19
2/08/2019 16:00,133.71
2/11/2019 16:00,133.99
2/12/2019 16:00,136.05
2/13/2019 16:00:00,137.52
2/14/2019 16:00:00,136.48
2/15/2019 16:00:00,138.03
2/19/2019 16:00:00,138.7
2/20/2019 16:00:00,138
2/21/2019 16:00:00,137.84
2/22/2019 16:00:00,139.25
2/25/2019 16:00:00,139.46
2/26/2019 16:00:00,139.72
2/27/2019 16:00:00,139.17
2/28/2019 16:00:00,138.13
3/01/2019 16:00,139.2
3/04/2019 16:00,138.43
3/05/2019 16:00,137.88
3/06/2019 16:00,136.98
3/07/2019 16:00,135.36
3/08/2019 16:00,135.09
3/11/2019 16:00,137.71
3/12/2019 16:00,138.28
3/13/2019 16:00:00,138.56
3/14/2019 16:00:00,138.79
3/15/2019 16:00:00,139.43
3/18/2019 16:00:00,140.21
3/19/2019 16:00:00,140.49
3/20/2019 16:00:00,139.6
3/21/2019 16:00:00,141.44
3/22/2019 16:00:00,139.45
3/25/2019 16:00:00,139.18
3/26/2019 16:00:00,140.22
3/27/2019 16:00:00,139.24
3/28/2019 16:00:00,139.92
3/29/2019 16:00:00,141.1
4/01/2019 16:00,143.3
4/02/2019 16:00,143
4/03/2019 16:00,143.63
4/04/2019 16:00,142.78
4/05/2019 16:00,143.28
4/08/2019 16:00,143.39
4/09/2019 16:00,142.11
4/10/2019 16:00,143.02
4/11/2019 16:00,143.78
4/12/2019 16:00,144.35
4/15/2019 16:00:00,143.9
4/16/2019 16:00:00,145.14
4/17/2019 16:00:00,139.11
4/18/2019 16:00:00,140.33
4/22/2019 16:00:00,138.89
4/23/2019 16:00:00,140.44
4/24/2019 16:00:00,139.95
4/25/2019 16:00:00,138.63
4/26/2019 16:00:00,139.44
4/29/2019 16:00:00,139.05
4/30/2019 16:00:00,140.27
5/01/2019 16:00,140.56
5/02/2019 16:00,139.59
5/03/2019 16:00,140.25
5/06/2019 16:00,140.38
5/07/2019 16:00,137.64
5/08/2019 16:00,138
5/09/2019 16:00,135.34
5/10/2019 16:00,135.32
5/13/2019 16:00:00,131.42
5/14/2019 16:00:00,133.31
5/15/2019 16:00:00,134.4
5/16/2019 16:00:00,135.88
5/17/2019 16:00:00,134.32
5/20/2019 16:00:00,135.12
5/21/2019 16:00:00,136.45
5/22/2019 16:00:00,136.35
5/23/2019 16:00:00,132.39
5/24/2019 16:00:00,132.28
5/28/2019 16:00:00,130.46
5/29/2019 16:00:00,129.69
5/30/2019 16:00:00,129.57
5/31/2019 16:00:00,126.99
6/03/2019 16:00,128.27
6/04/2019 16:00,132.69
6/05/2019 16:00,131.49
6/06/2019 16:00,132.22
6/07/2019 16:00,133.31
6/10/2019 16:00,134.74
6/11/2019 16:00,135.95
6/12/2019 16:00,134.87
6/13/2019 16:00:00,135.76
6/14/2019 16:00:00,135.15
6/17/2019 16:00:00,134.95
6/18/2019 16:00:00,136.38
6/19/2019 16:00:00,137.08
6/20/2019 16:00:00,138.85
6/21/2019 16:00:00,139.2
6/24/2019 16:00:00,139.35
6/25/2019 16:00:00,138.36
6/26/2019 16:00:00,138.52
6/27/2019 16:00:00,138.52
6/28/2019 16:00:00,137.9
7/01/2019 16:00,139.88
7/02/2019 16:00,140.22
7/03/2019 13:00,141.54
7/05/2019 16:00,141.38
7/08/2019 16:00,140.57
7/09/2019 16:00,139.33
7/10/2019 16:00,140.47
7/11/2019 16:00,141.24
7/12/2019 16:00,142.74
7/15/2019 16:00:00,143.32
7/16/2019 16:00:00,143.53
7/17/2019 16:00:00,143.07
7/18/2019 16:00:00,149.63
7/19/2019 16:00:00,149.68
7/22/2019 16:00:00,149.74
7/23/2019 16:00:00,150.38
7/24/2019 16:00:00,150.03
7/25/2019 16:00:00,150.39
7/26/2019 16:00:00,151.36
7/29/2019 16:00:00,150.88
7/30/2019 16:00:00,149.77
7/31/2019 16:00:00,148.24
8/01/2019 16:00,150.32
8/02/2019 16:00,147.25
8/05/2019 16:00,140.76
8/06/2019 16:00,140.73
8/07/2019 16:00,139.11
8/08/2019 16:00,140.1
8/09/2019 16:00,136.13
8/12/2019 16:00,133.67
8/13/2019 16:00:00,135.79
8/14/2019 16:00:00,131.25
8/15/2019 16:00:00,131.92
8/16/2019 16:00:00,133.76
8/19/2019 16:00:00,135.04
8/20/2019 16:00:00,133
8/21/2019 16:00:00,134.25
8/22/2019 16:00:00,134.32
8/23/2019 16:00:00,129.57
8/26/2019 16:00:00,129.99
8/27/2019 16:00:00,131.17
8/28/2019 16:00:00,132.76
8/29/2019 16:00:00,134.88
8/30/2019 16:00:00,135.53
9/03/2019 16:00,134.1
9/04/2019 16:00,136.32
9/05/2019 16:00,140.97
9/06/2019 16:00,140.57
9/09/2019 16:00,142.6
9/10/2019 16:00,145.05
9/11/2019 16:00,143.6
9/12/2019 16:00,143.62
9/13/2019 16:00:00,143.67
9/16/2019 16:00:00,142.48
9/17/2019 16:00:00,142.2
9/18/2019 16:00:00,142.22
9/19/2019 16:00:00,142.97
9/20/2019 16:00:00,141.88
9/23/2019 16:00:00,142.07
9/24/2019 16:00:00,141.68
9/25/2019 16:00:00,143.16
9/26/2019 16:00:00,143.55
9/27/2019 16:00:00,143.24
9/30/2019 16:00:00,145.42
10/01/2019 16:00,143.66
10/02/2019 16:00,141.69
10/03/2019 16:00,142.02
10/04/2019 16:00,142.99
10/07/2019 16:00,141.28
10/08/2019 16:00,138.38
10/09/2019 16:00,139.67
10/10/2019 16:00,141.13
10/11/2019 16:00,142.76
10/14/2019 16:00:00,142.04
10/15/2019 16:00:00,143
10/16/2019 16:00:00,142.11
10/17/2019 16:00:00,134.26
10/18/2019 16:00:00,134.09
10/21/2019 16:00:00,132.58
10/22/2019 16:00:00,133.96
10/23/2019 16:00:00,134.38
10/24/2019 16:00:00,134.07
10/25/2019 16:00:00,135.44
10/28/2019 16:00:00,135.97
10/29/2019 16:00:00,133.82
10/30/2019 16:00:00,135.25
10/31/2019 16:00:00,133.73
11/01/2019 16:00,135.53
11/04/2019 16:00,137.67
11/05/2019 16:00,137.89
11/06/2019 16:00,138.78
11/07/2019 16:00,137.69
11/08/2019 16:00,137.61
11/11/2019 16:00,135.47
11/12/2019 16:00,135.59
11/13/2019 16:00:00,134.48
11/14/2019 16:00:00,134
11/15/2019 16:00:00,134.4
11/18/2019 16:00:00,134.31
11/19/2019 16:00:00,134.52
11/20/2019 16:00:00,133.2
11/21/2019 16:00:00,133.84
11/22/2019 16:00:00,134.34
11/25/2019 16:00:00,135.97
11/26/2019 16:00:00,135.09
11/27/2019 16:00:00,133.77
11/29/2019 13:00:00,134.45
12/02/2019 16:00,132.91
12/03/2019 16:00,132.12
12/04/2019 16:00,131.99
12/05/2019 16:00,131.91
12/06/2019 16:00,133.22
12/09/2019 16:00,133.92
12/10/2019 16:00,133.91
12/11/2019 16:00,133.76
12/12/2019 16:00,135.32
12/13/2019 16:00:00,134.21
12/16/2019 16:00:00,134.13
12/17/2019 16:00:00,134.22
12/18/2019 16:00:00,134.41
12/19/2019 16:00:00,134.56
12/20/2019 16:00:00,135.59
12/23/2019 16:00:00,135.55
12/24/2019 13:00:00,134.98
12/26/2019 16:00:00,134.91
12/27/2019 16:00:00,135.27
12/30/2019 16:00:00,132.81
